invoicedate,TotalSales,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7
2010-03-24 10:09:00,38.35,334.08,301.5,171.47,412.14428571428647,325.78555824651033
2010-03-24 10:15:00,349.75000000000006,38.35,446.21,205.65,398.3642857142865,326.14432770680475
2010-03-24 10:28:00,1885.3700000000001,349.75000000000006,793.2800000000001,15.9,554.3771428571437,648.4684812108418
2010-03-24 10:30:00,576.91,1885.3700000000001,79.2,412.88,625.4785714285723,614.0568306063963
2010-03-24 10:39:00,40.0,576.91,884.5400000000001,388.55,504.8300000000008,637.2041191277874
2010-03-24 10:42:00,2337.2000000000003,40.0,309.35,2509.8999999999996,794.5228571428579,928.0883814543547
2010-03-24 10:45:00,473.75,2337.2000000000003,334.08,877.1800000000001,814.4757142857151,917.9859338403062
2010-03-24 11:05:00,310.2,473.75,38.35,301.5,853.3114285714294,884.8309095609022
2010-03-24 11:19:00,117.74000000000001,310.2,349.75000000000006,446.21,820.1671428571436,910.8014638715531
2010-03-24 11:38:00,243.29,117.74000000000001,1885.3700000000001,793.2800000000001,585.5842857142865,794.8041826525522
2010-03-24 11:49:00,1020.48,243.29,576.91,79.2,648.9514285714293,811.5040981706168
2010-03-24 11:51:00,560.94,1020.48,40.0,884.5400000000001,723.3714285714294,769.1325441134142
2010-03-24 11:52:00,302.86,560.94,2337.2000000000003,309.35,432.75142857142936,297.36524547157757
2010-03-24 11:56:00,306.96,302.86,473.75,334.08,408.92428571428655,300.20132321825383
2010-03-24 12:07:00,119.0,306.96,310.2,38.35,381.61000000000087,318.803001397549
2010-03-24 12:15:00,427.25,119.0,117.74000000000001,349.75000000000006,425.8257142857151,296.811542108216
2010-03-24 12:17:00,288.4,427.25,243.29,1885.3700000000001,432.2700000000008,292.6483633420022
2010-03-24 12:18:00,34.5,288.4,1020.48,576.91,291.41571428571507,176.63939140328606
2010-03-24 12:20:00,519.3000000000001,34.5,560.94,40.0,285.46714285714364,166.45773044197944
2010-03-24 12:23:00,1083.05,519.3000000000001,302.86,2337.2000000000003,396.92285714285794,345.23622949688894
2010-03-24 12:30:00,330.15,1083.05,306.96,473.75,400.235714285715,344.3391735319366
2010-03-24 12:32:00,59.5,330.15,119.0,310.2,391.735714285715,353.06239971897855
2010-03-24 12:33:00,928.25,59.5,427.25,117.74000000000001,463.30714285714356,407.9720940504332
2010-03-24 12:43:00,1201.52,928.25,288.4,243.29,593.752857142858,481.9924792538048
2010-03-24 12:47:00,327.93,1201.52,34.5,1020.48,635.6714285714294,435.79398173262155
2010-03-24 12:54:00,102.0,327.93,519.3000000000001,560.94,576.0571428571436,480.60451689224624
2010-03-24 12:56:00,132.64,102.0,1083.05,302.86,440.28428571428645,446.5462525823322
2010-03-24 13:08:00,169.21,132.64,330.15,306.96,417.29285714285794,457.1784482277083
2010-03-24 13:14:00,42.900000000000006,169.21,59.5,119.0,414.9214285714293,459.38141710460843
2010-03-24 13:15:00,45.0,42.900000000000006,928.25,427.25,288.74285714285793,413.9396365299674
2010-03-24 13:20:00,379.04,45.0,1201.52,288.4,171.24571428571508,133.18442574861962
2010-03-24 13:28:00,8.5,379.04,327.93,34.5,125.61285714285792,125.02549482896467
2010-03-24 13:30:00,267.7,8.5,102.0,519.3000000000001,149.28428571428648,135.09075935085076
2010-03-24 13:35:00,5.05,267.7,132.64,1083.05,131.05714285714365,145.88692844309537
2010-03-24 13:56:00,110.03,5.05,169.21,330.15,122.60285714285793,145.01962565078605
2010-03-24 14:05:00,193.22,110.03,42.900000000000006,59.5,144.07714285714363,142.35540719350126
2010-03-24 14:06:00,354.79,193.22,45.0,928.25,188.3328571428579,154.09089414117807
2010-03-24 14:10:00,386.53000000000003,354.79,379.04,1201.52,189.40285714285795,155.653943489699
2010-03-24 14:17:00,782.56,386.53000000000003,8.5,327.93,299.98285714285794,251.29096626002075
2010-03-24 14:19:00,91.8,782.56,267.7,102.0,274.8542857142865,263.55287318105644
2010-03-24 14:40:00,101.30000000000001,91.8,5.05,132.64,288.6042857142865,249.25355289073966
2010-03-24 14:49:00,169.33,101.30000000000001,110.03,169.21,297.0757142857151,243.1046502269961
2010-03-24 15:00:00,26.55,169.33,193.22,42.900000000000006,273.26571428571503,262.3702745396094
2010-03-24 15:08:00,81.0,26.55,354.79,45.0,234.15285714285793,268.5268926145535
2010-03-24 15:15:00,173.06,81.0,386.53000000000003,379.04,203.65714285714367,260.3343285544464
2010-03-24 15:24:00,391.59,173.06,782.56,8.5,147.80428571428652,119.02186421825806
2010-03-24 15:36:00,342.36,391.59,91.8,267.7,183.59857142857223,135.85780230705893
2010-03-24 16:22:00,121.67,342.36,101.30000000000001,5.05,186.50857142857222,134.0067604552245
2010-03-24 16:33:00,273.35,121.67,169.33,110.03,201.3685714285722,137.50603882873892
2010-03-25 09:40:00,85.65,273.35,26.55,193.22,209.81142857142936,126.3445990708376
2010-03-25 09:44:00,392.94,85.65,81.0,354.79,254.3742857142865,128.3358212996536
2010-03-25 10:04:00,580.72,392.94,173.06,386.53000000000003,312.61142857142937,170.76741330741208
2010-03-25 10:20:00,828.8,580.72,391.59,782.56,375.07000000000073,260.7280100029257
2010-03-25 10:24:00,529.62,828.8,342.36,91.8,401.82142857142935,266.35842302125826
2010-03-25 10:28:00,141.06,529.62,121.67,101.30000000000001,404.5914285714294,263.03955548111946
2010-03-25 10:33:00,463.35,141.06,273.35,169.33,431.7342857142865,256.9727484812169
2010-03-25 10:36:00,402.7,463.35,85.65,26.55,477.02714285714364,209.33168152614263
2010-03-25 10:55:00,134.2,402.7,392.94,81.0,440.06428571428654,246.24329093126067
2010-03-25 11:07:00,1009.6700000000001,134.2,580.72,173.06,501.3428571428579,327.158408762324
2010-03-25 11:09:00,213.75,1009.6700000000001,828.8,391.59,413.47857142857225,306.4953204336161
2010-03-25 11:20:00,316.58,213.75,529.62,342.36,383.04428571428656,303.60420236769437
2010-03-25 11:23:00,328.3,316.58,141.06,121.67,409.7928571428579,286.49758868775046
2010-03-25 11:28:00,2984.5699999999997,328.3,463.35,273.35,769.9671428571436,1017.4326812409901
2010-03-25 11:29:00,322.6,2984.5699999999997,402.7,85.65,758.5242857142865,1022.6885481067335
2010-03-25 11:31:00,2640.0,322.6,134.2,392.94,1116.495714285715,1192.2329500124238
2010-03-25 11:32:00,1510.77,2640.0,1009.6700000000001,580.72,1188.0814285714293,1199.7697918271826
2010-03-25 12:03:00,648.97,1510.77,213.75,828.8,1250.255714285715,1151.1548713771433
2010-03-25 12:10:00,70.6,648.97,316.58,529.62,1215.115714285715,1187.5842956026295
2010-03-25 12:12:00,283.36,70.6,328.3,141.06,1208.695714285715,1193.28516011974
2010-03-25 12:20:00,220.32000000000002,283.36,2984.5699999999997,463.35,813.8028571428579,937.6523284017541
2010-03-25 12:39:00,331.5,220.32000000000002,322.6,402.7,815.0742857142865,936.8809793824717
2010-03-25 12:40:00,309.3,331.5,2640.0,134.2,482.1171428571437,485.7822505580352
2010-03-25 12:41:00,577.24,309.3,1510.77,1009.6700000000001,348.75571428571504,200.96895812203863
2010-03-25 12:43:00,833.31,577.24,648.97,213.75,375.09000000000077,252.36907793960492
2010-03-25 12:52:00,342.0,833.31,70.6,316.58,413.86142857142937,216.02435483305788
2010-03-25 12:54:00,201.85,342.0,283.36,328.3,402.21714285714364,226.18879597339918
2010-03-25 13:02:00,62.95,201.85,220.32000000000002,2984.5699999999997,379.73571428571506,253.45806680525644
2010-03-25 13:05:00,180.56,62.95,331.5,322.6,358.17285714285794,264.4287973296955
2010-03-25 13:13:00,736.1,180.56,309.3,2640.0,419.1442857142865,298.3156316643911
2010-03-25 13:15:00,1463.51,736.1,577.24,1510.77,545.7542857142864,497.9036289236353
2010-03-25 13:16:00,131.15,1463.51,833.31,648.97,445.44571428571504,501.0362429625141
2010-03-25 13:34:00,241.38,131.15,342.0,70.6,431.07142857142935,505.91820153825824
2010-03-25 13:41:00,141.29999999999998,241.38,201.85,283.36,422.4214285714294,510.98281443479647
2010-03-25 13:43:00,726.32,141.29999999999998,62.95,220.32000000000002,517.1885714285721,494.4508020835232
2010-03-25 13:46:00,260.5,726.32,180.56,331.5,528.6085714285722,486.2350060903741
2010-03-25 13:49:00,325.15000000000003,260.5,736.1,309.3,469.90142857142934,481.7959256584049
2010-03-25 13:53:00,503.97,325.15000000000003,1463.51,577.24,332.8242857142865,214.13996846764587
2010-03-25 13:55:00,344.3,503.97,131.15,833.31,363.2742857142865,194.9804749079366
2010-03-25 14:06:00,1103.85,344.3,241.38,342.0,486.4842857142865,330.51312545090394
2010-03-25 14:12:00,236.83,1103.85,141.29999999999998,201.85,500.13142857142935,315.5167497630503
2010-03-25 14:22:00,869.29,236.83,726.32,62.95,520.555714285715,336.52677881855374
2010-03-25 14:23:00,69.6,869.29,260.5,180.56,493.28428571428645,367.4297218906744
2010-03-25 14:26:00,340.3,69.6,325.15000000000003,736.1,495.44857142857217,366.3172277062227
2010-03-25 14:32:00,209.3,340.3,503.97,1463.51,453.35285714285794,381.779586049197
2010-03-25 14:39:00,525.34,209.3,344.3,131.15,479.2157142857151,379.2847051516731
2010-03-25 14:43:00,227.52,525.34,1103.85,241.38,354.0257142857151,266.6509311103021
2010-03-25 15:00:00,172.35,227.52,236.83,141.29999999999998,344.81428571428654,272.425399933005
2010-03-25 15:14:00,86.22,172.35,869.29,726.32,232.94714285714366,157.84486969984812
2010-03-25 15:17:00,231.03,86.22,69.6,260.5,256.0085714285722,140.88328342179202
2010-03-25 15:36:00,531.97,231.03,340.3,325.15000000000003,283.3900000000008,174.59002644314873
2010-03-25 16:17:00,133.85,531.97,209.3,503.97,272.61142857142937,182.094162585474
2010-03-25 16:19:00,429.90000000000003,133.85,525.34,344.3,258.97714285714363,162.54046262565555
2010-03-25 16:25:00,381.36,429.90000000000003,227.52,1103.85,280.9542857142865,167.89056960410488
2010-03-25 16:29:00,533.23,381.36,172.35,236.83,332.5085714285722,183.65125223560358
2010-03-25 16:33:00,357.91,533.23,86.22,869.29,371.32142857142935,148.21650925039398
2010-03-25 16:43:00,41.85,357.91,231.03,69.6,344.29571428571506,189.54586708408527
2010-03-25 16:50:00,935.36,41.85,531.97,340.3,401.92285714285794,290.5325436571539
2010-03-25 16:58:00,312.46000000000004,935.36,133.85,209.3,427.43857142857223,270.1968843535623
2010-03-25 17:06:00,82.2,312.46000000000004,429.90000000000003,525.34,377.7671428571437,299.9863871198646
2010-03-25 17:18:00,86.59,82.2,381.36,227.52,335.65714285714364,319.4551220289987
2010-03-25 17:19:00,250.45,86.59,533.23,172.35,295.2600000000008,307.9802940667136
2010-03-25 17:21:00,112.14,250.45,357.91,86.22,260.1500000000008,313.60540397143336
2010-03-25 17:29:00,146.67999999999998,112.14,41.85,231.03,275.1257142857151,303.79289633233816
2010-03-25 17:34:00,209.93,146.67999999999998,935.36,531.97,171.49285714285793,88.41524071426676
2010-03-25 17:38:00,46.2,209.93,312.46000000000004,133.85,133.45571428571506,73.7137750264956
2010-03-25 19:03:00,17.91,46.2,82.2,429.90000000000003,124.27142857142935,84.39542827885319
2010-03-25 19:06:00,0.84,17.91,86.59,381.36,112.02142857142937,96.17737076726695
2010-03-26 08:51:00,724.25,0.84,250.45,533.23,179.70714285714365,251.36042606297787
2010-03-26 09:10:00,200.63,724.25,112.14,357.91,192.34857142857223,249.61510033323572
2010-03-26 09:38:00,403.28000000000003,200.63,146.67999999999998,41.85,229.0057142857151,260.3991859216484
2010-03-26 09:41:00,19.8,403.28000000000003,209.93,935.36,201.8442857142865,272.3616963316558
2010-03-26 09:46:00,833.2,19.8,46.2,312.46000000000004,314.2728571428579,349.04368645948745
2010-03-26 09:58:00,272.95,833.2,17.91,82.2,350.70714285714365,325.46720406808396
2010-03-26 10:02:00,174.2,272.95,0.84,86.59,375.4728571428579,300.00771521839664
2010-03-26 10:20:00,352.77,174.2,724.25,250.45,322.40428571428646,257.93532347339374
2010-03-26 11:13:00,1708.1999999999998,352.77,200.63,112.14,537.7714285714293,574.4712827296412
2010-03-26 11:20:00,914.17,1708.1999999999998,403.28000000000003,146.67999999999998,610.755714285715,586.8566728159941
2010-03-26 11:21:00,383.75,914.17,19.8,209.93,662.7485714285722,540.0284968231213
2010-03-26 11:23:00,870.0,383.75,833.2,46.2,668.005714285715,542.1393834571747
2010-03-26 11:26:00,594.5600000000001,870.0,272.95,17.91,713.9500000000007,516.08135347064
2010-03-26 11:37:00,299.75,594.5600000000001,174.2,0.84,731.8857142857149,495.9871518786139
2010-03-26 11:42:00,20.4,299.75,352.77,724.25,684.4042857142865,551.1686558837132
2010-03-26 11:56:00,280.6,20.4,1708.1999999999998,200.63,480.46142857142934,328.2460299547265
2010-03-26 11:59:00,485.52000000000004,280.6,914.17,403.28000000000003,419.22571428571507,268.37365505700825
2010-03-26 12:05:00,146.67999999999998,485.52000000000004,383.75,19.8,385.3585714285722,287.84841754131435
2010-03-26 12:06:00,14.849999999999998,146.67999999999998,870.0,833.2,263.1942857142865,221.76217259786233
2010-03-26 12:08:00,131.68,14.849999999999998,594.5600000000001,272.95,197.0685714285722,169.29031636325635
2010-03-26 12:19:00,409.2,131.68,299.75,174.2,212.7042857142865,184.70706789036853
2010-03-26 12:23:00,303.55,409.2,20.4,352.77,253.1542857142865,165.58924762392445
2010-03-26 12:26:00,175.5,303.55,280.6,1708.1999999999998,238.14000000000078,167.44039387222512
2010-03-26 12:42:00,81.4,175.5,485.52000000000004,914.17,180.40857142857223,134.32414233625818
2010-03-26 13:03:00,783.5500000000001,81.4,146.67999999999998,383.75,271.3900000000008,262.3472492710492
2010-03-26 13:05:00,465.51,783.5500000000001,14.849999999999998,870.0,335.77000000000083,243.5202890933039
2010-03-26 13:08:00,187.14000000000001,465.51,131.68,594.5600000000001,343.6928571428579,236.57681428497847
2010-03-26 13:13:00,102.53999999999999,187.14000000000001,409.2,299.75,299.8842857142865,250.41322934033974
2010-03-26 13:28:00,90.15,102.53999999999999,303.55,20.4,269.3985714285722,262.58652360895906
2010-03-26 13:30:00,194.8,90.15,175.5,280.6,272.1557142857151,261.5354936307068
2010-03-26 13:39:00,67.25,194.8,81.4,485.52000000000004,270.1342857142865,263.30428929660604
2010-03-26 13:42:00,501.36,67.25,783.5500000000001,146.67999999999998,229.82142857142935,180.03177621660265
2010-03-26 13:44:00,285.84000000000003,501.36,465.51,14.849999999999998,204.1542857142865,151.3527913914722
2010-03-26 13:45:00,4865.7,285.84000000000003,187.14000000000001,131.68,872.5200000000007,1767.303778311307
2010-03-26 13:46:00,3208.44,4865.7,102.53999999999999,409.2,1316.2200000000007,1924.6532624952017
2010-03-26 13:47:00,816.0,3208.44,90.15,303.55,1419.9128571428578,1866.2550749269424
2010-03-26 13:50:00,128.22,816.0,194.8,175.5,1410.4014285714293,1873.694375722566
2010-03-26 13:55:00,219.39999999999998,128.22,67.25,81.4,1432.1371428571435,1856.3182753119772
2010-03-26 13:57:00,292.47,219.39999999999998,501.36,783.5500000000001,1402.2957142857151,1875.3562668806858
2010-03-26 14:01:00,2103.91,292.47,285.84000000000003,465.51,1662.0200000000007,1820.0439133072473
2010-03-26 14:16:00,181.7,2103.91,4865.7,187.14000000000001,992.8771428571437,1202.0035839757575
2010-03-26 14:29:00,2585.75,181.7,3208.44,102.53999999999999,903.9214285714294,1019.9680572356378
2010-03-26 14:31:00,120.0,2585.75,816.0,90.15,804.4928571428579,1062.983957980504
2010-03-26 14:38:00,274.05,120.0,128.22,194.8,825.325714285715,1048.8561993406565
2010-03-26 14:40:00,45.6,274.05,219.39999999999998,67.25,800.4971428571436,1067.4820040593495
2010-03-26 14:51:00,780.92,45.6,292.47,501.36,870.275714285715,1044.4548272800794
2010-03-26 14:55:00,181.58,780.92,2103.91,285.84000000000003,595.6571428571435,910.1150142466778
2010-03-26 15:08:00,205.35000000000002,181.58,181.7,4865.7,599.035714285715,908.364398371413
2010-03-26 15:31:00,312.88,205.35000000000002,2585.75,3208.44,274.34000000000077,240.6988343000845
2010-03-26 15:32:00,489.54,312.88,120.0,816.0,327.13142857142935,241.7289228613438
2010-03-26 16:17:00,421.48,489.54,274.05,128.22,348.1928571428579,242.75370280161755
2010-03-26 17:24:00,155.32999999999998,421.48,45.6,219.39999999999998,363.8685714285722,222.6693025116821
2010-03-28 10:13:00,271.15,155.32999999999998,780.92,292.47,291.0442857142865,125.85104487180223
2010-03-28 10:28:00,226.29999999999998,271.15,181.58,2103.91,297.4328571428579,120.38452886713684
2010-03-28 10:33:00,598.6700000000001,226.29999999999998,205.35000000000002,181.7,353.62142857142936,156.58814529748295
2010-03-28 10:35:00,366.65,598.6700000000001,312.88,2585.75,361.30285714285793,155.57202658971013
2010-03-28 10:51:00,299.0,366.65,489.54,120.0,334.0828571428579,145.7545397482677
2010-03-28 10:54:00,137.99,299.0,421.48,274.05,293.5842857142865,156.4179887203655
2010-03-28 11:02:00,112.23,137.99,155.32999999999998,45.6,287.4271428571436,163.45706864667085
2010-03-28 11:04:00,63.72,112.23,271.15,780.92,257.7942857142865,184.3648902638214
2010-03-28 11:07:00,941.42,63.72,226.29999999999998,181.58,359.95428571428647,315.49908731298206
2010-03-28 11:09:00,70.19999999999999,941.42,598.6700000000001,205.35000000000002,284.45857142857216,312.06654693249635
2010-03-28 11:19:00,118.0,70.19999999999999,366.65,312.88,248.93714285714364,315.2865892441811
2010-03-28 11:20:00,1290.28,118.0,299.0,489.54,390.54857142857225,506.28481438913326
2010-03-28 11:28:00,127.65,1290.28,137.99,421.48,389.07142857142935,507.15882339530066
2010-03-28 11:30:00,445.71999999999997,127.65,112.23,155.32999999999998,436.71285714285796,492.26354339645115
2010-03-28 11:38:00,722.1700000000001,445.71999999999997,63.72,271.15,530.7771428571436,471.58701157958484
2010-03-28 11:45:00,439.62,722.1700000000001,941.42,226.29999999999998,459.09142857142933,435.52191565336034
2010-03-28 12:18:00,283.75,439.62,70.19999999999999,598.6700000000001,489.5985714285722,410.5015848703139
2010-03-28 12:20:00,388.84,283.75,118.0,366.65,528.2900000000008,381.3696614398607
2010-03-28 12:22:00,131.25,388.84,1290.28,299.0,362.7142857142865,207.2686233578494
2010-03-28 12:26:00,30.0,131.25,127.65,137.99,348.76428571428653,227.97772309736314
2010-03-28 12:34:00,197.78,30.0,445.71999999999997,112.23,313.34428571428646,229.65802931458293
2010-03-28 12:36:00,924.5400000000001,197.78,722.1700000000001,63.72,342.2542857142865,293.54956491535
2010-03-28 12:43:00,477.98,924.5400000000001,439.62,941.42,347.73428571428656,296.0178082401879
2010-03-28 12:44:00,145.84,477.98,283.75,70.19999999999999,328.03285714285795,305.425808378886
2010-03-28 12:52:00,307.25,145.84,388.84,118.0,316.37714285714367,304.27317094549966
2010-03-28 12:55:00,210.47,307.25,131.25,1290.28,327.69428571428654,297.6409176541277
2010-03-28 13:10:00,1017.96,210.47,30.0,127.65,468.8314285714294,360.5430422955158
2010-03-28 13:18:00,334.87,1017.96,197.78,445.71999999999997,488.41571428571507,346.82841333334443
2010-03-28 13:21:00,136.3,334.87,924.5400000000001,722.1700000000001,375.8100000000008,307.3435767997871
2010-03-28 13:31:00,153.55,136.3,477.98,439.62,329.46285714285796,313.76340352335967
2010-03-28 13:36:00,656.72,153.55,145.84,283.75,402.44571428571504,323.20768404952594
2010-03-28 13:38:00,1031.3700000000001,656.72,307.25,388.84,505.8914285714294,395.4650563337292
2010-03-28 13:40:00,351.69,1031.3700000000001,210.47,131.25,526.0657142857151,381.228477462871
2010-03-28 13:42:00,153.54999999999998,351.69,1017.96,30.0,402.5785714285722,332.18352359457236
2010-03-28 13:47:00,379.04,153.54999999999998,334.87,197.78,408.8885714285722,331.10075533142356
2010-03-28 14:04:00,742.41,379.04,136.3,924.5400000000001,495.4757142857151,327.16380758776677
2010-03-28 14:18:00,25.95,742.41,153.55,477.98,477.2471428571436,352.0019362028614
2010-03-28 14:26:00,253.45,25.95,656.72,145.84,419.63714285714366,350.73124766773066
2010-03-28 14:32:00,213.15,253.45,1031.3700000000001,307.25,302.7485714285722,227.6158068933381
2010-03-28 14:47:00,812.12,213.15,351.69,210.47,368.5242857142865,299.34166932674896
2010-03-28 14:48:00,190.53,812.12,153.54999999999998,1017.96,373.8071428571437,295.2132766163521
2010-03-28 14:53:00,289.19,190.53,379.04,334.87,360.9714285714293,296.8963515230621
2010-03-28 15:05:00,364.47,289.19,742.41,136.3,306.98000000000076,245.96612131230532
2010-03-28 15:11:00,309.99,364.47,25.95,153.55,347.5571428571437,213.11251509604668
2010-03-28 15:12:00,559.5600000000001,309.99,253.45,656.72,391.2871428571436,221.8124325277919
2010-03-28 15:13:00,98.73,559.5600000000001,213.15,1031.3700000000001,374.94142857142936,240.55182909518487
2010-03-28 15:16:00,238.93,98.73,812.12,351.69,293.0571428571437,145.84800681038632
2010-03-28 15:33:00,359.46000000000004,238.93,190.53,153.54999999999998,317.19000000000085,139.911047574592
2010-03-28 15:40:00,1162.95,359.46000000000004,289.19,379.04,442.01285714285797,347.10982060038265
2010-03-28 15:42:00,415.71000000000004,1162.95,364.47,742.41,449.3328571428579,345.7396019509912
2010-03-28 15:44:00,271.05,415.71000000000004,309.99,25.95,443.77000000000083,348.6562207964845
2010-03-28 15:45:00,179.98,271.05,559.5600000000001,253.45,389.54428571428656,357.0625074063711
2010-03-28 15:58:00,284.64,179.98,98.73,213.15,416.10285714285794,338.2445519500593
2010-03-28 16:04:00,166.19,284.64,238.93,812.12,405.71142857142934,345.63145205219075
2010-03-28 16:13:00,513.59,166.19,359.46000000000004,190.53,427.73000000000076,347.1002432056483
2010-03-28 16:17:00,1406.43,513.59,1162.95,289.19,462.51285714285797,434.30169708459954
2010-03-29 09:48:00,367.69,1406.43,415.71000000000004,364.47,455.65285714285795,435.5416616397294
2010-03-29 10:07:00,381.0,367.69,271.05,309.99,471.36000000000075,429.71833177879876
2010-03-29 10:08:00,348.47,381.0,179.98,559.5600000000001,495.43000000000075,415.14880091370514
2010-03-29 10:10:00,243.0,348.47,284.64,98.73,489.4814285714293,418.9534468343385
2010-03-29 10:25:00,1110.0,243.0,166.19,238.93,624.3114285714294,448.40532094044875
2010-03-29 10:26:00,861.5999999999999,1110.0,513.59,359.46000000000004,674.0271428571435,453.3484783150421
2010-03-29 10:37:00,573.34,861.5999999999999,1406.43,1162.95,555.0142857142865,318.2568645952389
2010-03-29 10:38:00,288.57,573.34,367.69,415.71000000000004,543.7114285714293,327.295095819822
2010-03-29 10:41:00,890.4000000000001,288.57,381.0,271.05,616.4828571428579,341.4138908869467
2010-03-29 10:44:00,2121.36,890.4000000000001,348.47,179.98,869.752857142858,638.1203050814414
2010-03-29 10:55:00,637.11,2121.36,243.0,284.64,926.0542857142865,589.1094609057477
2010-03-29 10:56:00,197.79,637.11,1110.0,166.19,795.7385714285722,640.3068649595866
2010-03-29 11:16:00,709.78,197.79,861.5999999999999,513.59,774.0500000000009,640.2754195397127
2010-03-29 11:28:00,7090.8,709.78,573.34,1406.43,1705.115714285715,2458.067607741631
2010-03-29 11:33:00,1652.4,7090.8,288.57,367.69,1899.9485714285724,2379.882226626851
2010-03-29 11:38:00,461.76,1652.4,890.4000000000001,381.0,1838.7142857142867,2415.4360220731714
2010-03-29 11:40:00,74.0,461.76,2121.36,348.47,1546.2342857142867,2498.0493429197904
2010-03-29 11:41:00,173.67,74.0,637.11,243.0,1480.0285714285724,2532.069196437513
2010-03-29 11:42:00,164.47,173.67,197.79,1110.0,1475.2685714285724,2534.9111256901515
2010-03-29 11:43:00,401.65,164.47,709.78,861.5999999999999,1431.2500000000007,2553.029805688415
2010-03-29 11:49:00,643.46,401.65,7090.8,573.34,510.20142857142935,541.5349661665797
2010-03-29 11:55:00,292.95,643.46,1652.4,288.57,315.9942857142865,199.21781369978714
2010-03-29 12:01:00,270.95,292.95,461.76,890.4000000000001,288.73571428571506,188.72668066630897
2010-03-29 12:19:00,940.52,270.95,74.0,2121.36,412.5242857142865,284.3567639345398
2010-03-29 12:32:00,315.4,940.52,173.67,637.11,432.7714285714293,269.15446144244265
2010-03-29 12:51:00,306.0,315.4,164.47,197.79,452.9900000000008,250.2960076923969
2010-03-29 12:52:00,1045.44,306.0,401.65,709.78,544.9600000000008,332.9265157659963
2010-03-29 13:03:00,1.45,1045.44,643.46,7090.8,453.2442857142865,385.5426595012851
2010-03-29 13:04:00,350.1,1.45,292.95,1652.4,461.4085714285722,382.1728994591822
2010-03-29 13:06:00,228.67000000000002,350.1,270.95,461.76,455.3685714285722,385.9996015728144
2010-03-29 13:09:00,579.6,228.67000000000002,940.52,74.0,403.8085714285722,330.51138620987206
2010-03-29 13:10:00,415.14,579.6,315.4,173.67,418.05714285714373,328.20670106488546
2010-03-29 13:21:00,41.25,415.14,306.0,164.47,380.2357142857151,357.2420813612577
2010-03-29 13:36:00,265.14,41.25,1045.44,401.65,268.7642857142865,203.92014538863714
2010-03-29 13:39:00,228.6,265.14,1.45,643.46,301.2142857142865,169.45293307776177
2010-03-29 13:43:00,147.3,228.6,350.1,292.95,272.24285714285793,176.8757415736474
2010-03-29 13:44:00,29.95,147.3,228.67000000000002,270.95,243.8542857142865,199.53112771859963
2010-03-29 13:46:00,359.44,29.95,579.6,940.52,212.40285714285795,148.6531487183977
2010-03-29 13:55:00,142.12,359.44,415.14,315.4,173.40000000000077,119.56540929585084
2010-03-29 13:57:00,44.09,142.12,41.25,306.0,173.80571428571508,119.04594629241168
2010-03-29 14:04:00,196.45000000000002,44.09,265.14,1045.44,163.99285714285793,112.93684868350313
2010-03-29 14:06:00,1.25,196.45000000000002,228.6,1.45,131.5142857142865,123.46088595984111
2010-03-29 14:15:00,285.40999999999997,1.25,147.3,350.1,151.2442857142865,136.7268164211237
2010-03-29 14:19:00,236.82,285.40999999999997,29.95,228.67000000000002,180.79714285714363,128.23327281648565
2010-03-29 14:47:00,848.6800000000001,236.82,359.44,579.6,250.6885714285722,282.43677507429953
2010-03-29 14:52:00,728.39,848.6800000000001,142.12,415.14,334.44142857142936,328.108956518569
2010-03-29 14:57:00,918.5,728.39,44.09,41.25,459.35714285714363,363.6678514669147
2010-03-29 15:03:00,499.51,918.5,196.45000000000002,265.14,502.65142857142934,344.69724809998854
2010-03-29 15:21:00,375.6,499.51,1.25,228.6,556.1300000000008,276.1690686278116
2010-03-29 15:34:00,437.9,375.6,285.40999999999997,147.3,577.9142857142865,256.57463357729745
2010-03-29 15:38:00,123.1,437.9,236.82,29.95,561.6685714285721,283.9150447129775
2010-03-29 15:48:00,313.70000000000005,123.1,848.6800000000001,359.44,485.242857142858,265.1644581963467
2010-03-29 16:14:00,169.25,313.70000000000005,728.39,142.12,405.36571428571506,263.9259954267299
2010-03-29 16:28:00,487.34999999999997,169.25,918.5,44.09,343.7728571428579,149.88910008367756
2010-03-29 16:48:00,203.97,487.34999999999997,499.51,196.45000000000002,301.552857142858,140.00805711539545
2010-03-29 17:17:00,308.85,203.97,375.6,1.25,292.0171428571436,136.3496096702436
2010-03-29 17:44:00,209.22,308.85,437.9,285.40999999999997,259.3485714285722,122.23625095569568
2010-03-30 09:05:00,138.7,209.22,123.1,236.82,261.57714285714366,119.44862573743144
2010-03-30 09:32:00,630.35,138.7,313.70000000000005,848.6800000000001,306.8128571428579,184.64406486687085
2010-03-30 09:47:00,1430.37,630.35,169.25,728.39,486.9728571428579,451.07544057570027
2010-03-30 10:26:00,239.08,1430.37,487.34999999999997,918.5,451.50571428571504,460.6986754506578
2010-03-30 10:31:00,905.16,239.08,203.97,499.51,551.675714285715,473.94614605669176
2010-03-30 10:49:00,369.3,905.16,308.85,375.6,560.3114285714294,469.3123055575097
2010-03-30 10:55:00,702.32,369.3,209.22,437.9,630.7542857142865,444.16402960542035
2010-03-30 10:58:00,146.9,702.32,138.7,123.1,631.9257142857151,442.6582683387469
